id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
322;Juanita Sanabria Paredes;F;1965-06-04;Chorrillos;2023-02-27;Plata
323;Martina Canales-Sans;F;1988-10-27;Rímac;2023-07-14;Sin Programa
324;Consuela Aroca-Vázquez;F;1946-11-30;San Miguel;2024-01-14;Bronce
325;Jenaro Anguita Barrera;M;1966-03-22;San Martín de Porres;2023-10-31;Bronce
326;Teo del Roldan;M;1963-07-21;San Isidro;2023-04-27;Plata
327;Leandra Salcedo Beltrán;F;1992-07-24;Jesús María;2023-02-08;Plata
328;Estrella Colomer Bastida;F;1962-11-12;Comas;2023-03-22;Bronce
329;Emigdio Morcillo Piquer;M;1961-01-17;Surco;2023-12-03;Sin Programa
330;Luisa Emilia Santiago Vega;F;1955-02-07;Los Olivos;2023-07-02;Plata
331;Irene Ariel Carbó Garrido;F;1968-03-23;Miraflores;2023-10-24;Sin Programa
332;Jaime Gracia;M;1979-07-31;Surco;2024-01-31;Sin Programa
333;Evelia Santana;F;1963-04-14;San Miguel;2023-12-20;Sin Programa
334;Hipólito Bustamante;M;1941-07-11;Los Olivos;2023-03-27;Sin Programa
335;Inmaculada Milla Jara;F;1970-08-10;San Martín de Porres;2023-08-17;Sin Programa
336;Calista Sánchez Bautista;F;1976-01-05;Lince;2023-07-24;Sin Programa
337;Severo Blázquez Buendía;M;1945-01-16;Breña;2023-12-29;Oro
338;Ariadna Peralta;F;1947-04-05;Los Olivos;2023-12-29;Bronce
339;Leopoldo Barreda Murcia;M;1971-04-24;Rímac;2023-08-09;Sin Programa
340;Guiomar Otero Rocha;F;1996-02-01;Jesús María;2023-07-20;Sin Programa
341;Elvira Miguel Ortiz;F;2005-06-15;Rímac;2023-08-27;Sin Programa
342;Maricruz Vera Garcia;F;1984-01-04;San Borja;2023-06-01;Bronce
343;Máxima Toledo Gomez;F;1947-08-28;Sin Especificar;2023-01-31;Sin Programa
344;Felicia Pedrero Cardona;F;1991-11-03;San Martín de Porres;2023-02-26;Plata
345;Maribel Gonzalo Romeu;F;1973-08-03;Villa El Salvador;2023-02-20;Sin Programa
346;Raquel Amo-Lastra;F;1974-05-23;Surco;2023-03-03;Sin Programa
347;Carolina Llano Mendizábal;F;1978-08-26;Ate;2023-11-22;Plata
348;Gabino Aguado Escudero;M;1946-08-03;Sin Especificar;2023-03-11;Sin Programa
349;Lorenzo Pérez Baños;M;1978-12-16;Villa El Salvador;2023-10-10;Sin Programa
350;Raimundo Anglada Bravo;M;1985-05-23;San Isidro;2023-04-22;Sin Programa
351;Concepción Peñalver-Rivas;F;1995-10-05;Sin Especificar;2023-09-11;Oro
352;Evita de Pelayo;F;1937-02-27;San Martín de Porres;2023-10-27;Bronce
353;Poncio Morata Blazquez;M;1962-06-16;Los Olivos;2023-03-29;Sin Programa
354;Calixta Criado Ayala;F;1943-10-01;San Borja;2023-03-18;Sin Programa
355;Elena Salazar Rodrigo;F;1994-11-26;Surco;2023-07-04;Bronce
356;Marcio del Ribas;M;1970-11-04;San Borja;2023-03-21;Sin Programa
357;Cándido Vila Carbonell;M;1986-06-26;San Borja;2023-07-31;Sin Programa
358;Irene Cantero Luque;F;1938-06-11;San Borja;2023-07-11;Oro
359;Lara Lucila Mendez Arroyo;F;1978-01-05;Surco;2023-02-02;Bronce
360;Hector Ballesteros Aguilera;M;1978-10-25;Surco;2023-06-30;Oro
361;Eutropio Galván Cervantes;M;1963-11-16;Breña;2023-05-31;Sin Programa
362;Espiridión Mosquera Carretero;M;1945-10-01;Villa El Salvador;2023-06-07;Sin Programa
363;Jose Ramón Ros Echevarría;M;1997-10-06;Breña;2023-04-14;Bronce
364;Goyo Grau Vall;M;2002-06-09;La Molina;2023-01-06;Sin Programa
365;Serafina Pablo-Bello;F;2002-08-16;Miraflores;2024-01-24;Bronce
366;Tere Arnal;F;1940-06-14;Independencia;2023-11-15;Sin Programa
367;Agapito Segura;M;2002-12-09;Pueblo Libre;2023-03-14;Bronce
368;Tomás Millán Román;M;1954-06-09;Sin Especificar;2023-04-30;Sin Programa
369;Hermenegildo Pedro Rios Mancebo;M;1979-02-18;Pueblo Libre;2023-07-14;Sin Programa
370;Graciela Almansa Morcillo;F;1989-11-21;Jesús María;2023-07-02;Sin Programa
371;Rosario Seguí Paredes;F;1970-01-24;Sin Especificar;2023-10-30;Sin Programa
372;Isaías Camacho Hervia;M;1985-04-11;Rímac;2023-11-18;Bronce
373;Macario Pérez;M;1976-12-07;Chorrillos;2023-08-28;Sin Programa
374;Aníbal Priego-Menéndez;M;1962-08-27;Independencia;2023-09-01;Plata
375;Dan Mínguez Diéguez;M;1944-09-12;Chorrillos;2023-09-12;Sin Programa
376;José Mari Carbonell Viana;M;2007-07-24;Santiago de Surco;2023-11-15;Sin Programa
377;Víctor Olmedo Ortega;M;1988-12-16;Sin Especificar;2023-03-16;Sin Programa
378;Desiderio Calderon Coll;M;2002-02-27;Jesús María;2023-08-03;Bronce
379;Chita Durán Coronado;F;1980-01-16;Chorrillos;2023-07-21;Sin Programa
380;Chus Uribe Simó;M;1961-11-28;Breña;2023-08-27;Oro
381;Pía Marina Sanchez Moraleda;F;1956-11-23;San Borja;2023-09-08;Plata
382;Bárbara Sabater Bayo;F;1941-09-02;Independencia;2023-12-09;Bronce
383;Ismael del Llobet;M;1949-12-13;Magdalena del Mar;2023-02-10;Oro
384;Amor Feliciana Vera Benavent;F;1961-09-02;Jesús María;2023-04-30;Bronce
385;Joaquina Sans Arellano;F;1991-06-29;Breña;2023-03-29;Bronce
386;Flor Madrid Benítez;F;2000-09-17;San Martín de Porres;2023-11-10;Sin Programa
387;María Luisa Vendrell Planas;F;1943-07-31;Sin Especificar;2023-08-29;Bronce
388;Marisa de Sandoval;F;1972-01-24;Barranco;2024-01-28;Sin Programa
389;Modesta Cecilia Montoya Tamarit;F;1947-04-12;Jesús María;2023-03-27;Plata
390;Carlos Barrio-Sanjuan;M;1974-10-24;San Miguel;2023-05-06;Sin Programa
391;Ruperta Nuñez Blasco;F;1947-04-25;Magdalena del Mar;2023-11-29;Bronce
392;Mireia Duque-Ariza;F;1950-07-09;La Molina;2023-10-12;Bronce
393;Olga Río Saavedra;F;1951-05-27;Independencia;2023-06-07;Plata
394;Juan Carlos Cuenca-Pascual;M;1991-01-24;San Miguel;2023-09-10;Bronce
395;África Luna Ponce;F;1944-11-18;Santiago de Surco;2023-01-23;Sin Programa
396;Roldán Neira;M;1970-06-24;Ate;2024-01-12;Bronce
397;Amancio Ruperto Nadal Bastida;M;1958-07-13;Magdalena del Mar;2023-11-29;Sin Programa
398;Asdrubal Pomares Luz;M;1994-01-22;Comas;2023-04-18;Sin Programa
399;Paloma Conesa Mínguez;F;1968-07-23;Sin Especificar;2023-11-12;Sin Programa
400;Lupe Cid Olmo;M;1987-04-01;San Isidro;2023-07-19;Bronce
401;Morena Pou Castelló;F;1941-09-24;Comas;2023-01-15;Bronce
402;Paulino Aristides Menendez Peñas;M;2003-07-12;Magdalena del Mar;2023-11-24;Sin Programa
403;Santos Castell Zurita;M;1967-11-05;Jesús María;2023-07-30;Bronce
404;Mireia Roda Verdugo;F;1991-09-04;Independencia;2023-08-18;Plata
405;Agustina Pareja Mendizábal;F;1995-03-23;Santiago de Surco;2023-07-11;Sin Programa
406;Clotilde Noguera Torre;F;1993-10-06;Jesús María;2023-08-21;Bronce
407;Daniel Cervantes Cortina;M;1949-02-04;Lince;2023-10-30;Bronce
408;Emiliana Cadenas Vera;F;1957-12-23;Villa El Salvador;2023-05-28;Plata
409;Silvestre Zurita-Arellano;M;1954-05-18;Santiago de Surco;2023-11-25;Bronce
410;Valentina Castro Peñas;F;1984-04-10;Barranco;2023-02-23;Plata
411;Ceferino Escrivá Daza;M;1967-01-11;Chorrillos;2024-01-11;Sin Programa
412;Alfredo del Pastor;M;2001-07-13;San Miguel;2023-03-19;Bronce
413;Iván López Sanchez;M;1942-06-16;Comas;2023-11-08;Sin Programa
414;Juanito Haro Mendoza;M;1956-03-27;Chorrillos;2023-01-07;Sin Programa
415;Yaiza de Pedro;F;1941-10-11;Rímac;2024-01-08;Sin Programa
416;Isabela Joaquina Luján Piña;F;2007-01-03;San Miguel;2023-10-13;Bronce
417;Juan Luis Riquelme-Cáceres;M;1965-03-03;Breña;2023-02-15;Oro
418;Rosario Chacón Ibáñez;F;1945-04-19;Villa El Salvador;2023-11-10;Sin Programa
419;Miguela Terrón Pera;F;1980-11-19;La Molina;2023-02-08;Sin Programa
420;Aroa Villalobos-Casanovas;F;1989-12-03;San Borja;2023-11-15;Sin Programa
421;Anna Cueto Llamas;F;2007-12-23;San Borja;2023-01-17;Sin Programa
422;Yolanda de Ruiz;F;1939-04-05;Chorrillos;2023-09-14;Sin Programa
423;Xavier Girona Sanmartín;M;1954-04-14;Surco;2023-01-21;Oro
424;Íngrid Amor Ribera;F;2001-08-31;Pueblo Libre;2023-05-06;Sin Programa
425;Gertrudis Vallés Pereira;F;1952-02-01;San Martín de Porres;2023-02-27;Sin Programa
426;Gabriela Bilbao Perera;F;1965-10-07;San Isidro;2023-08-16;Sin Programa
427;Alberto Montalbán Cabeza;M;1987-07-08;Villa El Salvador;2023-07-19;Plata
428;Rosa María Coll Cervantes;F;1962-02-15;Magdalena del Mar;2023-05-15;Bronce
429;Eric Sureda Chamorro;M;2007-04-23;Comas;2023-07-01;Sin Programa
430;Jacobo de Bernad;M;1961-12-03;Jesús María;2023-11-26;Sin Programa
431;Domitila Garriga Conde;F;1938-04-12;San Miguel;2023-06-17;Sin Programa
432;Prudencio Álamo-Rocha;M;1964-06-20;Magdalena del Mar;2023-08-24;Sin Programa
433;Román Maldonado Gámez;M;1999-03-20;San Martín de Porres;2023-10-02;Sin Programa
434;Benjamín Asenjo Gómez;M;1937-06-25;Los Olivos;2023-09-05;Sin Programa
435;Miguel Sebastián;M;1991-02-07;San Borja;2023-02-26;Bronce
436;Aura Valero Alegre;F;1946-11-18;Chorrillos;2023-07-23;Sin Programa
437;Maricela Herranz-Cobo;F;1941-03-06;Miraflores;2023-06-15;Bronce
438;Inés Abellán Osorio;F;1970-11-08;Chorrillos;2023-10-13;Sin Programa
439;Marianela Riera Exposito;F;1963-12-19;San Martín de Porres;2023-09-09;Bronce
440;Juan Francisco Palomo Bauzà;M;1987-08-16;Lince;2023-06-25;Bronce
441;Macaria Vera-Vera;F;1959-07-28;Santiago de Surco;2023-01-05;Bronce
442;Agustín Portero-Soriano;M;1938-03-20;Santiago de Surco;2023-11-29;Bronce
443;Maximino Pombo Perea;M;1967-04-12;Independencia;2023-09-28;Bronce
444;Raúl Alegre Palau;M;1940-04-27;Santiago de Surco;2023-06-28;Plata
445;Francisco Jose Hernando Calleja;M;1972-07-28;Surco;2023-04-23;Sin Programa
446;Paulina Prudencia Márquez Cañellas;F;1979-10-17;San Miguel;2023-02-12;Sin Programa
447;Feliciana Nevado Díez;F;1997-01-05;Villa El Salvador;2023-06-10;Sin Programa
448;Obdulia del Esparza;F;1952-05-13;Comas;2024-01-19;Sin Programa
449;Ana Belén Seco Arco;F;1944-10-09;Villa El Salvador;2023-09-01;Bronce
450;Cintia Arranz Flores;F;1952-01-03;Surco;2023-06-07;Sin Programa
451;Estela Menéndez Villalba;F;1940-12-15;Surco;2023-07-26;Sin Programa
452;Saturnino Sáenz;M;1991-10-28;Chorrillos;2023-09-03;Plata
453;Alicia Feijoo Macias;F;2006-10-19;Breña;2023-11-07;Bronce
454;Tere Asenjo Mármol;F;1999-12-13;Jesús María;2024-01-11;Sin Programa
455;Bernabé Pedro Rueda;M;1997-03-26;Pueblo Libre;2023-08-03;Bronce
456;Perlita Sabater;F;2006-12-02;Magdalena del Mar;2023-03-19;Bronce
457;Evelia Estévez;F;1937-07-28;San Juan de Lurigancho;2023-08-27;Bronce
458;Osvaldo del Pedrero;M;1965-01-13;San Borja;2023-01-30;Sin Programa
459;Eliseo Blanch-Rodriguez;M;1999-10-23;Rímac;2023-11-17;Sin Programa
460;Ildefonso Escribano Marin;M;1990-09-06;Santiago de Surco;2023-03-09;Sin Programa
461;Aroa Bernal Mosquera;F;2001-12-10;Rímac;2023-07-13;Plata
462;Ezequiel Salmerón Rojas;M;1958-06-24;Independencia;2023-06-17;Bronce
463;Onofre Saldaña Ortega;M;1976-06-17;Chorrillos;2023-09-02;Sin Programa
464;Alondra del Royo;F;1947-05-14;Rímac;2023-05-14;Sin Programa
465;Miguel Barceló Benavides;M;1947-08-11;La Molina;2023-11-21;Sin Programa
466;Germán Vilalta;M;2000-12-23;Pueblo Libre;2023-06-21;Sin Programa
467;Albino Clavero Ríos;M;1942-03-29;Jesús María;2023-01-12;Sin Programa
468;Bernardino Bautista Guzman;M;2007-07-28;Los Olivos;2023-09-23;Bronce
469;Gerardo Piñol Antúnez;M;1965-03-02;Lince;2023-02-06;Sin Programa
470;Carmelo Norberto Sandoval Peláez;M;1985-12-03;San Borja;2024-01-04;Bronce
471;Isidora Benítez Cervantes;F;1997-04-27;San Juan de Lurigancho;2023-04-08;Bronce
472;Gervasio Puig-Miralles;M;1998-03-24;Sin Especificar;2023-10-27;Plata
473;Diana Carballo Amo;F;2003-01-05;Comas;2023-12-17;Plata
474;Leticia Villaverde Pombo;F;1970-04-07;San Miguel;2024-01-31;Plata
475;Benigno Juárez-Juliá;M;1981-02-19;Villa El Salvador;2023-08-19;Sin Programa
476;Custodio del Tudela;M;1947-11-14;La Molina;2023-06-01;Sin Programa
477;Benjamín Cerdá Benavent;M;1970-03-30;Pueblo Libre;2023-06-27;Oro
478;Carmela del Bonilla;F;2004-10-15;Barranco;2023-10-22;Oro
479;Natividad Olivera Barón;F;1949-09-08;Ate;2023-04-16;Sin Programa
480;Macarena Manrique-Marín;F;1949-10-16;Villa El Salvador;2023-07-12;Sin Programa
481;Pelayo Dávila Pardo;M;1954-05-03;Rímac;2023-07-14;Bronce
482;Dani Carrión-Font;M;1986-08-07;Barranco;2023-12-09;Bronce
483;Diego Uribe Amo;M;1962-10-18;Independencia;2023-04-27;Sin Programa
484;Leonel Peinado Solsona;M;1944-12-02;Chorrillos;2023-04-29;Sin Programa
485;Berto Boix-Bastida;M;1953-05-26;Comas;2024-01-16;Sin Programa
486;Heliodoro Tejero Zaragoza;M;2003-11-27;Independencia;2024-01-19;Plata
487;Rebeca Recio;F;1942-10-23;Rímac;2023-02-10;Plata
488;Angelina Begoña Molins Benavent;F;1942-01-21;Miraflores;2023-02-10;Sin Programa
489;Joan del Castellanos;M;1987-02-17;Sin Especificar;2023-03-20;Sin Programa
490;Miguel Espada-Castelló;M;1944-11-12;Sin Especificar;2023-11-06;Bronce
491;Lidia Baquero;F;1963-10-30;Lince;2023-11-15;Sin Programa
492;Juan Antonio Coronado Mateu;M;1955-07-09;Chorrillos;2023-11-26;Bronce
493;Candelaria Mora Gomis;F;1949-10-20;Pueblo Libre;2023-02-19;Plata
494;Lorenza Luz Bermúdez;F;1997-11-09;Jesús María;2023-07-05;Sin Programa
495;Clímaco Llobet Casares;M;2003-03-02;San Isidro;2023-07-02;Sin Programa
496;Marino Bueno Valverde;M;1981-12-21;Chorrillos;2023-07-31;Sin Programa
497;Manu Correa Donoso;M;1969-01-22;Rímac;2023-12-30;Plata
498;Pacífica Xiomara Nebot Armengol;F;1965-03-16;San Juan de Lurigancho;2023-10-09;Sin Programa
499;Anita Arroyo Landa;F;1989-07-31;Independencia;2023-05-02;Bronce
500;Rodolfo Riera Anglada;M;1977-12-27;Barranco;2023-07-18;Sin Programa
501;Victor del Matas;M;1954-10-26;Breña;2023-01-17;Sin Programa
502;Delfina del Martorell;F;2006-12-25;Magdalena del Mar;2023-09-11;Sin Programa
503;Angelino de Cruz;M;1965-07-11;San Miguel;2023-06-18;Bronce
504;Herminia del Sobrino;F;1945-10-10;Ate;2023-10-04;Bronce
505;Francisco Cobo Milla;M;1954-11-03;Chorrillos;2023-02-13;Sin Programa
506;Quique Ojeda Pujadas;M;1938-12-01;Lince;2024-01-08;Sin Programa
507;Pía Pellicer Villa;F;1990-12-26;Santiago de Surco;2024-01-05;Sin Programa
508;Ascensión Montaña-Herranz;F;1936-11-18;Barranco;2023-11-18;Bronce
509;Benjamín del Sancho;M;1961-02-15;Magdalena del Mar;2023-06-05;Sin Programa
510;Calisto Caballero Ayuso;M;1984-10-01;Rímac;2024-01-09;Sin Programa
511;Gregorio Ripoll Hurtado;M;2005-01-14;Lince;2023-08-24;Sin Programa
512;Santos Morán Milla;M;1972-03-20;Independencia;2023-12-22;Sin Programa
513;Rico Cuervo Valentín;M;1976-11-16;Breña;2023-06-08;Sin Programa
514;Joaquín Valenzuela-Mendez;M;1959-11-03;Independencia;2023-06-07;Sin Programa
515;Ainoa de Pozuelo;F;1977-04-10;Lince;2023-12-07;Oro
516;Jesusa Hernando-Garrido;F;1940-02-06;San Borja;2023-10-26;Sin Programa
517;Feliciana Amanda Ayuso Lucena;F;1954-08-12;Rímac;2023-09-08;Sin Programa
518;María del Macias;F;1980-07-03;La Molina;2023-05-15;Oro
519;Adelia Campos-Rosa;F;1962-06-03;San Isidro;2023-12-23;Sin Programa
520;Vera Lamas Paz;F;1955-07-23;Lince;2023-07-23;Sin Programa
521;Gervasio Arrieta;M;1977-10-12;Magdalena del Mar;2023-06-07;Bronce
522;Amancio Ferreras;M;1996-02-07;Ate;2023-12-21;Sin Programa
523;Leonel Malo Beltrán;M;1994-06-01;San Juan de Lurigancho;2023-06-24;Sin Programa
524;Ligia Sanjuan;F;1971-01-26;Jesús María;2023-07-20;Plata
525;Elisa Carrera-Castells;F;1971-07-01;San Martín de Porres;2023-04-19;Oro
526;Georgina Perea Nicolau;F;1940-11-27;Santiago de Surco;2024-01-22;Sin Programa
527;Flavia Cobos-Flor;F;1953-09-06;Miraflores;2023-06-11;Sin Programa
528;Liliana Gracia Vall Arjona;F;1960-06-11;Sin Especificar;2023-03-13;Sin Programa
529;Alejo Cerro Mínguez;M;1973-04-13;Los Olivos;2023-05-12;Bronce
530;Juan Antonio del Company;M;1960-08-02;Villa El Salvador;2023-11-24;Sin Programa
531;Victoriano José Ángel Chaves Mosquera;M;1989-10-16;Surco;2023-09-15;Sin Programa
532;Feliciano Ceferino Pozo Martínez;M;1944-01-07;Sin Especificar;2023-02-11;Oro
533;Evangelina Lilia Vergara Trillo;F;1939-07-10;San Isidro;2023-06-27;Sin Programa
534;Eutimio Jordán Alegria Pedrosa;M;1987-11-28;San Miguel;2023-07-20;Bronce
535;Nicodemo Canals Riera;M;1946-08-30;Barranco;2023-11-19;Bronce
536;Encarnita Rosalinda Amor Sánchez;F;2001-07-21;Surco;2023-10-21;Sin Programa
537;Nacio Goñi Aznar;M;1953-12-29;Jesús María;2023-06-21;Bronce
538;Julia Carlota Zamora Pinto;F;1990-08-06;Pueblo Libre;2023-10-01;Oro
539;Segismundo Herrera Angulo;M;1949-12-19;Santiago de Surco;2023-10-22;Oro
540;Pancho Bartolomé Farré Alfonso;M;1997-10-05;Villa El Salvador;2023-05-13;Sin Programa
541;Estefanía del Cordero;F;1988-05-29;Comas;2023-08-24;Bronce
542;Onofre Frías;M;2006-08-04;Comas;2023-06-13;Sin Programa
543;Josué Soto;M;1962-06-02;Sin Especificar;2023-05-02;Oro
544;Patricio Cervera Villena;M;1972-08-15;Chorrillos;2023-05-19;Plata
545;Mar Morcillo Tejera;F;1967-06-18;Ate;2023-03-27;Sin Programa
546;Godofredo Mir-Duran;M;1963-07-20;San Martín de Porres;2023-09-15;Bronce
547;Zaira del Pablo;F;1948-03-31;Chorrillos;2023-06-19;Sin Programa
548;María Jesús Tomé Fernandez;F;1993-01-07;Comas;2023-05-04;Sin Programa
549;Eligia Martín Gomila;F;1996-07-20;Chorrillos;2023-03-21;Sin Programa
550;Rogelio Malo Galan;M;1993-11-17;Santiago de Surco;2023-01-10;Plata
551;Federico del Oller;M;1981-10-12;San Juan de Lurigancho;2023-11-07;Bronce
552;Rómulo Llanos-Maestre;M;1980-12-10;Jesús María;2023-04-16;Sin Programa
553;Luciano Pino Prat;M;1976-08-14;Comas;2023-06-29;Bronce
554;Reina Coll Manrique;F;1936-12-02;Lince;2023-02-07;Sin Programa
555;Elvira Bermúdez Olivares;F;1952-07-27;Santiago de Surco;2023-11-27;Sin Programa
556;Morena del Tello;F;1977-04-15;Santiago de Surco;2023-05-20;Sin Programa
557;Cintia Linares Llabrés;F;1941-03-21;La Molina;2023-09-19;Sin Programa
558;Asunción Heras Herrera;F;2001-08-13;Santiago de Surco;2023-01-22;Plata
559;Nayara Gonzalez Guerrero;F;1997-12-13;Sin Especificar;2023-01-07;Bronce
560;Armida Reyes Murillo;F;1995-06-25;Independencia;2023-12-08;Bronce
561;Armida de Adadia;F;1967-01-07;La Molina;2023-02-10;Sin Programa
562;Áurea Cruz-Ramírez;F;2006-08-22;Lince;2023-06-03;Sin Programa
563;Judith de Madrigal;F;1936-03-05;Pueblo Libre;2023-05-25;Bronce
564;Eric Barranco Borrás;M;1985-11-17;Independencia;2024-01-11;Sin Programa
565;David Juanito Arcos Díez;M;1985-04-20;San Borja;2023-03-31;Sin Programa
566;Valero Echeverría;M;1964-12-20;Rímac;2023-08-22;Sin Programa
567;Socorro Puerta Valbuena;F;1992-10-31;San Martín de Porres;2023-02-10;Sin Programa
568;Pilar Mancebo Arcos;F;1955-08-20;San Miguel;2023-05-13;Bronce
569;Eustaquio Campo Naranjo;M;1999-01-15;Comas;2023-11-25;Sin Programa
570;Jenny Zamora Uribe;F;1954-09-15;San Juan de Lurigancho;2023-10-17;Sin Programa
571;Susanita Varela Solé;F;1947-06-14;Jesús María;2023-11-26;Bronce
572;Celia Capdevila Muro;F;1941-10-22;Breña;2023-07-17;Sin Programa
573;Patricia Segarra Jimenez;F;1989-11-26;Lince;2023-07-24;Bronce
574;Adoración Navas Marquez;F;1975-11-24;Jesús María;2024-01-30;Plata
575;Nereida Prudencia Ferrando Echevarría;F;2004-05-17;San Borja;2023-05-20;Plata
576;Tiburcio Miguel Ramirez Roma;M;1986-09-24;Rímac;2024-01-31;Sin Programa
577;Eugenia Bolaños-Pérez;F;1978-10-22;Villa El Salvador;2023-02-08;Bronce
578;Catalina Checa Tejada;F;1936-02-16;Chorrillos;2023-10-09;Bronce
579;Edelmiro Agudo Julián;M;1952-11-23;Sin Especificar;2023-01-06;Sin Programa
580;Custodia Salom;F;1947-08-04;Miraflores;2023-11-05;Bronce
581;Eulalia Matas Alberdi;F;1963-05-31;La Molina;2023-07-19;Sin Programa
582;Nacho Palomares Guzman;M;1956-02-20;Santiago de Surco;2023-11-01;Sin Programa
583;Natividad Carrasco Solana;F;1951-10-03;Chorrillos;2023-05-03;Oro
584;Candela Ramirez Valverde;F;1954-01-26;Los Olivos;2023-02-22;Bronce
585;Nuria Carpio Marquez;F;1956-06-25;Surco;2023-08-25;Bronce
586;María Luisa Giner Gilabert;F;1992-03-19;Breña;2023-08-12;Oro
587;Judith Coronado Sanz;F;1939-11-19;Pueblo Libre;2023-12-30;Sin Programa
588;Glauco Hipólito Sotelo Gil;M;1970-08-08;Barranco;2023-11-20;Bronce
589;Nieves Bilbao Zaragoza;F;1991-10-22;Sin Especificar;2023-07-20;Sin Programa
590;Juan Luis del Bermejo;M;1960-03-03;Magdalena del Mar;2023-04-23;Sin Programa
591;Aurelia Ana Vega Francisco;F;1995-07-16;Surco;2023-11-06;Sin Programa
592;Lupe Brígida Córdoba Mosquera;F;2001-06-15;San Borja;2023-03-29;Sin Programa
593;Ismael Carnero-Fuertes;M;1945-06-11;Breña;2023-06-22;Plata
594;Laura Apolonia Vicens Salinas;F;1952-03-10;San Juan de Lurigancho;2023-12-19;Sin Programa
595;Jenny Catalán Vilanova;F;2006-03-09;Los Olivos;2023-03-02;Plata
596;Jessica Barco;F;1947-07-01;Lince;2023-09-16;Sin Programa
597;Joaquina Mendez-Almeida;F;1949-01-17;La Molina;2023-05-07;Bronce
598;Dominga Acero;F;1974-03-08;Pueblo Libre;2023-02-07;Bronce
599;Luis Miguel Beltran Arrieta;M;2001-11-22;Santiago de Surco;2023-12-27;Oro
600;Fabiola Bartolomé;F;1990-08-31;San Borja;2023-12-29;Bronce
601;América Bayón-Suarez;F;1959-10-08;Comas;2023-11-05;Bronce
602;Eloísa Rebollo Escolano;F;1958-09-16;Independencia;2023-09-08;Plata
603;Rodolfo Rivera Perelló;M;1959-05-23;Miraflores;2024-01-16;Oro
604;Jacinta Pina;F;1943-03-27;Comas;2023-06-13;Sin Programa
605;Apolinar Cañas;M;1976-07-07;San Martín de Porres;2023-12-22;Plata
606;Benigno Escalona Pozo;M;1990-08-07;Barranco;2023-05-22;Sin Programa
607;Bernardo Gisbert-Acevedo;M;1962-09-02;Sin Especificar;2023-04-26;Sin Programa
608;Emma Sierra Rodrigo;F;1970-01-07;Pueblo Libre;2023-09-28;Bronce
609;Fortunata Gras-Huertas;F;1937-01-07;Pueblo Libre;2024-01-24;Bronce
610;Fulgencio de Llorens;M;1944-10-18;San Juan de Lurigancho;2023-01-29;Oro
611;Urbano Carbajo Antón;M;1999-12-29;Comas;2023-02-16;Sin Programa
612;Marino Alcázar;M;1939-01-05;Surco;2023-02-26;Bronce
613;Clarisa Bautista Cabrero;F;1987-02-26;La Molina;2023-03-14;Plata
614;Alexandra Itziar Atienza Hierro;F;1987-03-01;Breña;2023-08-09;Sin Programa
615;Gracia Ródenas Guillén;F;1952-12-24;Los Olivos;2023-06-18;Plata
616;César Barbero-Chaves;M;1996-04-22;Los Olivos;2023-03-15;Bronce
617;Ema Guillén-Montaña;F;1939-08-24;Sin Especificar;2023-01-30;Sin Programa
618;María Belén Reina Montes Gálvez;F;1937-07-11;Comas;2024-01-14;Sin Programa
619;Urbano Clemente Vázquez;M;1994-05-26;Magdalena del Mar;2023-12-07;Bronce
620;Haydée Mas Llopis;F;1985-01-15;San Miguel;2023-12-28;Bronce
621;León Díez Roldán;M;1960-07-02;Chorrillos;2023-01-07;Sin Programa
622;Leocadia Arévalo-Ocaña;F;1954-07-07;San Juan de Lurigancho;2023-10-06;Sin Programa
623;Roberta Zamorano;F;1950-02-09;Miraflores;2023-04-25;Plata
624;Obdulia Rico Real;F;2001-02-25;San Juan de Lurigancho;2023-05-23;Bronce
